timestamp,trip_id,route_id,lat,lon,bearing,speed_kmh,delay_sec,delay_min,on_time
2026-09-07T02:16:17+10:00,2422648,2507_N80,-33.87092971801758,151.11962890625,279.0,60.8,90,1.5,True
2026-09-07T02:16:17+10:00,2655028,2503_N40,-33.91486358642578,151.14840698242188,125.0,40.3,569,9.48,False
2026-09-07T02:16:17+10:00,2675704,2503_N30,-33.87838363647461,151.2073516845703,13.0,0.0,-146,-2.43,False
2026-09-07T02:16:17+10:00,2682638,2503_N40,-33.88022232055664,151.2078094482422,284.0,38.2,150,2.5,True
2026-09-07T02:16:17+10:00,2675710,2503_N30,-33.89644241333008,151.16082763671875,247.0,54.0,194,3.23,True
2026-09-07T02:16:17+10:00,2443098,2454_N70,-33.886016845703125,151.18019104003906,254.0,0.0,318,5.3,False
2026-09-07T02:16:17+10:00,2642813,2507_52,-33.83599090576172,151.12818908691406,324.0,41.4,-17,-0.28,True
2026-09-07T02:16:17+10:00,2654257,2459_420,-33.87467956542969,151.1074676513672,10.0,0.0,0,0.0,True
2026-09-07T02:16:17+10:00,2685959,2459_423,-33.87602615356445,151.2095489501953,189.0,29.9,176,2.93,True
2026-09-07T02:16:17+10:00,2654238,2459_420,-33.93557357788086,151.15614318847656,53.0,50.8,-281,-4.68,False
2026-09-07T02:16:17+10:00,2088481,2508_BN1,-33.86585235595703,151.2063751220703,21.0,0.0,71,1.18,True
2026-09-07T02:16:17+10:00,2088020,2508_BN1,-33.83012390136719,151.2170867919922,271.0,51.8,-181,-3.02,False
2026-09-07T02:16:17+10:00,2713925,2508_144,-33.79661560058594,151.1790313720703,69.0,15.8,-346,-5.77,False
2026-09-07T02:16:17+10:00,2532562,2509_333,-33.86496353149414,151.2110595703125,185.0,0.4,110,1.83,True
2026-09-07T02:16:17+10:00,2534592,2509_333,-33.870853424072266,151.210205078125,5.0,0.0,-25,-0.42,True
2026-09-07T02:16:17+10:00,2628757,2509_304,-33.86899185180664,151.21044921875,190.0,4.7,-76,-1.27,False
2026-09-07T02:16:17+10:00,2531165,2509_333,-33.889827728271484,151.28298950195312,230.0,18.0,135,2.25,True
2026-09-07T02:16:17+10:00,2352233,2509_392N,-33.91057205200195,151.2233123779297,189.0,42.1,-42,-0.7,True
2026-09-07T02:16:17+10:00,2356974,2509_373,-33.91999053955078,151.25706481933594,189.0,0.0,0,0.0,True
2026-09-07T02:16:17+10:00,2434960,2509_390X,-33.91682434082031,151.2377471923828,281.0,40.7,102,1.7,True
2026-09-07T02:16:17+10:00,2532418,2509_324,-33.873069763183594,151.20773315429688,278.0,0.0,-76,-1.27,False
2026-09-07T02:16:17+10:00,2532067,2509_333,-33.8951416015625,151.27117919921875,115.0,37.1,-102,-1.7,False
2026-09-07T02:16:17+10:00,2534397,2509_350,-33.92660140991211,151.1876678466797,137.0,32.8,52,0.87,True
2026-09-07T02:16:17+10:00,2531463,2509_350,-33.891170501708984,151.24961853027344,284.0,12.2,0,0.0,True
2026-09-07T02:16:17+10:00,2534054,2509_324,-33.87397766113281,151.21414184570312,101.0,18.0,-10,-0.17,True
2026-09-07T02:16:17+10:00,2710028,2504_N71,-33.87238693237305,151.2056884765625,352.0,0.0,0,0.0,True
2026-09-07T02:16:17+10:00,2709545,2504_N50,-33.88409423828125,151.20205688476562,250.0,39.6,291,4.85,True
2026-09-07T02:16:17+10:00,2707889,2504_N92,-33.873836517333984,151.2091522216797,185.0,0.0,0,0.0,True
2026-09-07T02:16:17+10:00,2714489,7057_26T4,-33.92912673950195,151.2142791748047,210.0,76.3,-687,-11.45,False
2026-09-07T02:16:17+10:00,2657419,2510_N20,-33.9168701171875,151.20001220703125,196.0,19.1,44,0.73,True
2026-09-07T02:16:17+10:00,2667773,7066_28T4,-33.90068435668945,151.20458984375,255.0,47.2,255,4.25,True
2026-09-07T02:16:17+10:00,2368378,2510_N11,-33.8708610534668,151.20639038085938,101.0,14.4,36,0.6,True
2026-09-07T02:16:17+10:00,2368390,2510_N10,-33.89723205566406,151.1791229248047,214.0,33.8,183,3.05,True
2026-09-07T04:24:51+10:00,2682616,2503_N40,-33.9017448425293,151.16966247558594,205.0,43.2,-27,-0.45,True
2026-09-07T04:24:51+10:00,2642871,2507_N91,-33.828216552734375,151.20111083984375,329.0,0.0,69,1.15,True
2026-09-07T04:24:51+10:00,2644035,2507_N91,-33.872615814208984,151.20651245117188,168.0,13.0,-119,-1.98,False
2026-09-07T04:24:51+10:00,2655049,2503_N40,-33.879051208496094,151.20716857910156,13.0,34.9,-74,-1.23,False
2026-09-07T04:24:51+10:00,2644951,2507_N80,-33.87083435058594,151.1189727783203,97.0,56.9,156,2.6,True
2026-09-07T04:24:51+10:00,2683248,7083_SW1,-33.914363861083984,151.16558837890625,90.0,0.4,-315,-5.25,False
2026-09-07T04:24:51+10:00,2702199,2507_501,-33.835819244384766,151.12818908691406,153.0,47.5,50,0.83,True
2026-09-07T04:24:51+10:00,2643494,2507_52,-33.82398223876953,151.12411499023438,122.0,0.0,-22,-0.37,True
2026-09-07T04:24:51+10:00,2559025,7083_SW1,-33.90800094604492,151.12960815429688,132.0,46.1,-138,-2.3,False
2026-09-07T04:24:51+10:00,2683230,7083_SW1,-33.91025924682617,151.13262939453125,300.0,17.6,43,0.72,True
2026-09-07T04:24:51+10:00,2288251,2459_423,-33.904380798339844,151.16830444335938,24.0,23.4,40,0.67,True
2026-09-07T04:24:51+10:00,2286817,2459_476,-33.924686431884766,151.16004943847656,0.0,0.0,0,0.0,True
2026-09-07T04:24:51+10:00,2037695,2459_440,-33.88542556762695,151.1826629638672,78.0,46.8,63,1.05,True
2026-09-07T04:24:51+10:00,2686023,2459_423,-33.89756774902344,151.1789093017578,216.0,0.0,-53,-0.88,True
2026-09-07T04:24:51+10:00,2088134,2508_BN1,-33.81999588012695,151.24383544921875,356.0,53.3,-108,-1.8,False
2026-09-07T04:24:51+10:00,2087950,2508_BN1,-33.870567321777344,151.20623779296875,175.0,0.0,0,0.0,True
