timestamp,trip_id,route_id,lat,lon,bearing,speed_kmh,delay_sec,delay_min,on_time
2026-09-17T00:49:41+10:00,2208965,2459_440,-33.88235855102539,151.20729064941406,302.0,33.1,-277,-4.62,False
2026-09-17T00:49:41+10:00,2088204,2508_BN1,-33.870445251464844,151.2062225341797,175.0,0.0,0,0.0,True
2026-09-17T00:49:41+10:00,2208642,2459_438N,-33.885921478271484,151.1572265625,354.0,13.3,-139,-2.32,False
2026-09-17T00:49:41+10:00,2286692,2459_470,-33.88481903076172,151.1759033203125,345.0,36.0,-127,-2.12,False
2026-09-17T00:49:41+10:00,2283345,2459_389,-33.8911018371582,151.2484588623047,276.0,0.0,0,0.0,True
2026-09-17T00:49:41+10:00,2377001,2508_144,-33.828956604003906,151.20941162109375,100.0,36.4,-15,-0.25,True
2026-09-17T00:49:41+10:00,2288222,2459_461N,-33.8792839050293,151.20916748046875,185.0,0.0,-63,-1.05,False
2026-09-17T00:49:41+10:00,2283462,2459_428,-33.89627456665039,151.18038940429688,237.0,0.0,103,1.72,True
2026-09-17T00:49:41+10:00,2088082,2508_BN1,-33.82913589477539,151.20919799804688,236.0,9.7,112,1.87,True
2026-09-17T00:49:41+10:00,2285835,2459_423,-33.88869857788086,151.1912078857422,58.0,47.2,-55,-0.92,True
2026-09-17T00:49:41+10:00,2653966,2459_420,-33.873992919921875,151.1044158935547,196.0,24.5,100,1.67,True
2026-09-17T00:49:41+10:00,2721363,2514_271,-33.8536262512207,151.20974731445312,27.0,66.2,-17,-0.28,True
2026-09-17T00:49:41+10:00,2657425,2510_N20,-33.87936782836914,151.2071075439453,29.0,16.2,14,0.23,True
2026-09-17T00:49:41+10:00,2288999,2459_461N,-33.885528564453125,151.1818084716797,78.0,39.6,-175,-2.92,False
2026-09-17T00:49:41+10:00,2286826,2459_442,-33.8696174621582,151.1874237060547,107.0,58.0,-160,-2.67,False
2026-09-17T00:49:41+10:00,2686012,2459_423,-33.88923645019531,151.1902618408203,222.0,34.2,-9,-0.15,True
2026-09-17T00:49:41+10:00,2685949,2459_423,-33.92637634277344,151.13076782226562,245.0,37.1,-9,-0.15,True
2026-09-17T00:49:41+10:00,2208578,2459_413,-33.88397216796875,151.20266723632812,248.0,18.7,166,2.77,True
2026-09-17T00:49:41+10:00,2288930,2459_389,-33.878292083740234,151.21726989746094,8.0,33.1,-122,-2.03,False
2026-09-17T00:49:41+10:00,2719600,2514_271,-33.78850173950195,151.2059783935547,131.0,38.9,-84,-1.4,False
2026-09-17T00:49:41+10:00,2289090,2459_428,-33.88371658325195,151.20301818847656,54.0,5.0,8,0.13,True
2026-09-17T00:49:41+10:00,2289698,2459_442,-33.85703659057617,151.19554138183594,77.0,0.0,0,0.0,True
2026-09-17T00:49:41+10:00,2579005,7084_SW2,-33.91347885131836,151.11593627929688,73.0,47.9,1237,20.62,False
2026-09-17T00:49:41+10:00,2365006,2459_389,-33.871238708496094,151.1984100341797,184.0,0.0,0,0.0,True
2026-09-17T00:49:41+10:00,2415489,2508_B1,-33.81433868408203,151.24375915527344,22.0,58.0,137,2.28,True
2026-09-17T00:49:41+10:00,2219550,2459_445,-33.872642517089844,151.15557861328125,216.0,28.8,-40,-0.67,True
2026-09-17T00:49:41+10:00,2288074,2459_433,-33.85731887817383,151.18055725097656,116.0,0.0,-147,-2.45,False
2026-09-17T00:49:41+10:00,1962580,2459_412,-33.884727478027344,151.18711853027344,266.0,46.8,168,2.8,True
2026-09-17T00:49:41+10:00,2376431,2508_100,-33.87175750732422,151.20559692382812,353.0,29.2,-106,-1.77,False
